,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
243,243,243,243,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000243_RGB.png,"[918.0, 474.0, 1.0]","[948.0, 450.0, 1.0]","[906.0, 456.0, 1.0]","[996.0000000000001, 480.0, 1.0]","[882.0, 491.99999999999994, 0.0]","[1044.0, 618.0, 1.0]","[864.0, 618.0, 1.0]","[1074.0, 822.0, 1.0]","[816.0, 792.0, 1.0]","[1080.0, 966.0000000000001, 0.0]","[798.0, 864.0, 0.0]","[1008.0, 960.0, 1.0]","[870.0, 936.0, 1.0]","[1092.0, 1008.0, 0.0]","[852.0, 1098.0, 0.0]","[1092.0, 1013.9999999999999, 0.0]","[1038.0, 1008.0, 0.0]","[-1.2134057203685256, -18.857643741687504, -39.47531592199402]","[-41.75241013543425, -1.299479609100761, -0.0092152605796613]"
244,244,244,244,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000244_RGB.png,"[918.0, 474.0, 1.0]","[948.0, 456.0, 1.0]","[906.0, 456.0, 1.0]","[1002.0, 480.0, 1.0]","[888.0, 474.0, 0.0]","[1044.0, 618.0, 1.0]","[864.0, 618.0, 1.0]","[1074.0, 810.0, 1.0]","[810.0, 792.0, 1.0]","[1092.0, 960.0, 0.0]","[840.0, 660.0, 0.0]","[1020.0, 942.0, 1.0]","[870.0, 948.0, 1.0]","[1068.0, 1013.9999999999999, 0.0]","[840.0, 1092.0, 0.0]","[1098.0, 1008.0, 0.0]","[1446.0, 1086.0, 0.0]","[-0.79382745642043, -20.56515916254429, -38.22300798537592]","[-37.956673637137094, -2.6177653621576127, 1.9647308593474562]"
245,245,245,245,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000245_RGB.png,"[924.0, 474.0, 1.0]","[948.0, 456.0, 1.0]","[912.0, 456.0, 1.0]","[1002.0, 480.0, 1.0]","[893.9999999999999, 474.0, 0.0]","[1038.0, 624.0, 1.0]","[858.0, 624.0, 1.0]","[1092.0, 816.0, 1.0]","[804.0, 792.0, 1.0]","[1116.0, 966.0000000000001, 0.0]","[828.0, 660.0, 0.0]","[1020.0, 948.0, 1.0]","[870.0, 936.0, 1.0]","[1086.0, 1013.9999999999999, 0.0]","[840.0, 1092.0, 0.0]","[1122.0, 1008.0, 0.0]","[1458.0, 1013.9999999999999, 0.0]","[1.0399562735011456, -16.322401885834243, -10.381533368453587]","[-37.09670411998774, -2.2774924130815224, 1.5433048454989702]"
246,246,246,246,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000246_RGB.png,"[924.0, 474.0, 1.0]","[954.0, 456.0, 1.0]","[906.0, 450.0, 1.0]","[996.0000000000001, 486.0, 1.0]","[893.9999999999999, 474.0, 0.0]","[1044.0, 618.0, 1.0]","[840.0, 624.0, 1.0]","[1104.0, 804.0, 1.0]","[798.0, 786.0, 1.0]","[1134.0, 960.0, 0.0]","[1446.0, 990.0, 0.0]","[1026.0, 966.0000000000001, 0.0]","[858.0, 966.0000000000001, 0.0]","[1026.0, 1086.0, 0.0]","[834.0, 1086.0, 0.0]","[1152.0, 990.0, 0.0]","[1446.0, 1013.9999999999999, 0.0]","[0.26078024099549907, -13.722048703050337, -2.465354437697238]","[-30.271580623241178, -3.2898636327215365, 1.058610185281041]"
247,247,247,247,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000247_RGB.png,"[936.0, 480.0, 1.0]","[966.0, 456.0, 1.0]","[912.0, 456.0, 1.0]","[996.0000000000001, 486.0, 1.0]","[888.0, 474.0, 0.0]","[1044.0, 618.0, 1.0]","[840.0, 630.0, 1.0]","[1098.0, 810.0, 0.0]","[786.0, 798.0, 1.0]","[1098.0, 948.0, 0.0]","[768.0, 858.0, 0.0]","[1032.0, 948.0, 1.0]","[864.0, 954.0, 1.0]","[804.0, 1086.0, 0.0]","[834.0, 1092.0, 0.0]","[1164.0, 1002.0, 0.0]","[708.0, 1013.9999999999999, 0.0]","[0.18753306803423564, -13.400411052184332, -1.5192802669395256]","[-28.811640712480873, -3.0685646430101943, 0.8214671200042885]"
248,248,248,248,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000248_RGB.png,"[936.0, 480.0, 1.0]","[966.0, 456.0, 1.0]","[918.0, 456.0, 1.0]","[996.0000000000001, 486.0, 1.0]","[888.0, 468.0, 0.0]","[1044.0, 612.0, 1.0]","[834.0, 624.0, 1.0]","[1110.0, 804.0, 0.0]","[774.0, 792.0, 1.0]","[1116.0, 948.0, 0.0]","[720.0, 996.0000000000001, 0.0]","[1044.0, 942.0, 1.0]","[864.0, 930.0, 1.0]","[1026.0, 1092.0, 0.0]","[840.0, 1092.0, 0.0]","[720.0, 1002.0, 0.0]","[720.0, 1008.0, 0.0]","[0.06859078006854837, -12.740366532405266, 0.3559533498513446]","[-25.099251371692066, -3.7177305950850945, 1.3785654895853061]"
249,249,249,249,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000249_RGB.png,"[942.0, 474.0, 1.0]","[966.0, 456.0, 1.0]","[918.0, 456.0, 1.0]","[990.0, 486.0, 1.0]","[882.0, 468.0, 1.0]","[1038.0, 618.0, 1.0]","[822.0, 636.0, 1.0]","[1128.0, 792.0, 1.0]","[774.0, 816.0, 1.0]","[1200.0, 948.0, 0.0]","[744.0, 954.0, 0.0]","[1026.0, 948.0, 1.0]","[864.0, 954.0, 1.0]","[792.0, 1080.0, 0.0]","[822.0, 1092.0, 0.0]","[738.0, 1032.0, 0.0]","[732.0, 1038.0, 0.0]","[0.1292567103743504, -13.068505452033504, -0.5841231611413171]","[-14.85443264167006, -4.599727532086606, 0.56724938424065]"
250,250,250,250,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000250_RGB.png,"[942.0, 474.0, 1.0]","[966.0, 456.0, 1.0]","[918.0, 450.0, 1.0]","[990.0, 491.99999999999994, 1.0]","[882.0, 468.0, 1.0]","[1038.0, 612.0, 1.0]","[822.0, 630.0, 1.0]","[1110.0, 750.0, 1.0]","[768.0, 816.0, 1.0]","[1224.0, 942.0, 0.0]","[732.0, 1008.0, 0.0]","[1026.0, 948.0, 1.0]","[864.0, 936.0, 0.0]","[732.0, 983.9999999999999, 0.0]","[882.0, 1092.0, 0.0]","[744.0, 1020.0, 0.0]","[738.0, 1026.0, 0.0]","[0.011184223661939247, -12.40982554418124, 1.2923448886958677]","[-6.517833579523398, -7.056440986505363, 0.031688231709757646]"
251,251,251,251,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000251_RGB.png,"[942.0, 474.0, 1.0]","[966.0, 456.0, 1.0]","[918.0, 450.0, 1.0]","[984.0, 491.99999999999994, 1.0]","[876.0, 468.0, 1.0]","[1020.0, 606.0, 1.0]","[810.0, 624.0, 1.0]","[1122.0, 744.0, 1.0]","[774.0, 834.0, 1.0]","[1218.0, 918.0, 0.0]","[792.0, 996.0000000000001, 1.0]","[1032.0, 948.0, 1.0]","[870.0, 948.0, 1.0]","[822.0, 1068.0, 0.0]","[834.0, 1074.0, 0.0]","[804.0, 1044.0, 0.0]","[810.0, 1050.0, 0.0]","[-0.3643277645565415, -10.01663217036751, 6.488405576361934]","[0.0624413753015154, -5.580337707088398, -0.7811859669065915]"
252,252,252,252,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000252_RGB.png,"[948.0, 474.0, 1.0]","[966.0, 456.0, 1.0]","[924.0, 450.0, 1.0]","[990.0, 486.0, 1.0]","[882.0, 468.0, 1.0]","[1020.0, 606.0, 1.0]","[816.0, 624.0, 1.0]","[1116.0, 750.0, 1.0]","[780.0, 840.0, 1.0]","[1212.0, 906.0, 0.0]","[822.0, 990.0, 1.0]","[1032.0, 942.0, 1.0]","[876.0, 948.0, 1.0]","[1086.0, 756.0, 0.0]","[882.0, 1092.0, 0.0]","[846.0, 1044.0, 0.0]","[852.0, 1044.0, 0.0]","[-2.7623045542726965, -2.1269207863755875, 17.746329227241503]","[3.950904713955805, -6.313773453840968, -0.7007874733530819]"
253,253,253,253,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000253_RGB.png,"[948.0, 474.0, 1.0]","[966.0, 456.0, 1.0]","[924.0, 450.0, 1.0]","[990.0, 486.0, 0.0]","[876.0, 474.0, 1.0]","[1014.0, 600.0, 1.0]","[816.0, 624.0, 1.0]","[1110.0, 744.0, 1.0]","[780.0, 840.0, 1.0]","[1212.0, 900.0, 0.0]","[870.0, 1002.0, 0.0]","[1026.0, 942.0, 1.0]","[888.0, 948.0, 1.0]","[912.0, 1086.0, 0.0]","[912.0, 1092.0, 0.0]","[864.0, 1068.0, 0.0]","[858.0, 1068.0, 0.0]","[-3.670698415247937, 0.2305869747525537, 20.468552356533486]","[6.883722976942532, -4.992985796569768, -0.3548962393444862]"
254,254,254,254,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000254_RGB.png,"[948.0, 480.0, 1.0]","[966.0, 456.0, 1.0]","[924.0, 450.0, 1.0]","[984.0, 486.0, 0.0]","[882.0, 474.0, 1.0]","[1008.0, 612.0, 1.0]","[816.0, 618.0, 1.0]","[1086.0, 726.0, 1.0]","[810.0, 852.0, 1.0]","[1206.0, 876.0, 0.0]","[893.9999999999999, 954.0, 0.0]","[1002.0, 930.0, 0.0]","[900.0, 936.0, 0.0]","[996.0000000000001, 1074.0, 0.0]","[1002.0, 1074.0, 0.0]","[1218.0, 906.0, 0.0]","[1218.0, 906.0, 0.0]","[-4.836123828949057, 2.6952874918538883, 23.270923712422885]","[19.32934115639378, -3.1963578737946707, 0.7347101251789082]"
255,255,255,255,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000255_RGB.png,"[948.0, 480.0, 1.0]","[966.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[984.0, 480.0, 0.0]","[882.0, 480.0, 1.0]","[1008.0, 612.0, 1.0]","[816.0, 624.0, 1.0]","[1092.0, 738.0, 1.0]","[822.0, 858.0, 1.0]","[1200.0, 864.0, 0.0]","[1200.0, 864.0, 0.0]","[1020.0, 924.0, 0.0]","[882.0, 930.0, 0.0]","[1026.0, 1062.0, 0.0]","[1026.0, 1062.0, 0.0]","[1044.0, 1074.0, 0.0]","[1050.0, 996.0000000000001, 0.0]","[-5.702217278312136, 4.907653482103209, 24.849195135724674]","[20.161168638409237, -2.485109915377972, 0.8626497848784063]"
256,256,256,256,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000256_RGB.png,"[942.0, 474.0, 1.0]","[966.0, 450.0, 1.0]","[924.0, 450.0, 1.0]","[990.0, 480.0, 0.0]","[876.0, 480.0, 1.0]","[996.0000000000001, 618.0, 1.0]","[828.0, 618.0, 1.0]","[1080.0, 738.0, 1.0]","[840.0, 846.0, 1.0]","[1194.0, 870.0, 1.0]","[1044.0, 966.0000000000001, 0.0]","[1014.0, 960.0, 0.0]","[900.0, 972.0, 1.0]","[1032.0, 1080.0, 0.0]","[1008.0, 1080.0, 0.0]","[1020.0, 1080.0, 0.0]","[1080.0, 990.0, 0.0]","[-6.016333005538547, 6.147959088594215, 25.292837847349183]","[27.333246218962454, -0.5527247636534626, 0.5848086373218969]"
257,257,257,257,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000257_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 450.0, 1.0]","[924.0, 456.0, 1.0]","[996.0000000000001, 474.0, 0.0]","[876.0, 486.0, 1.0]","[996.0000000000001, 594.0, 1.0]","[834.0, 618.0, 1.0]","[1074.0, 732.0, 1.0]","[864.0, 852.0, 1.0]","[1176.0, 852.0, 0.0]","[1032.0, 966.0000000000001, 0.0]","[1044.0, 918.0, 1.0]","[900.0, 930.0, 1.0]","[1056.0, 1086.0, 0.0]","[1014.0, 1086.0, 0.0]","[1182.0000000000002, 894.0, 0.0]","[1086.0, 990.0, 0.0]","[-6.164290433995403, 6.914500831971031, 25.18003741211698]","[27.461197371446374, -0.7872395643030556, 0.45754405673555953]"
258,258,258,258,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000258_RGB.png,"[948.0, 480.0, 1.0]","[966.0, 462.0, 1.0]","[930.0, 462.0, 1.0]","[984.0, 480.0, 0.0]","[882.0, 486.0, 1.0]","[996.0000000000001, 594.0, 1.0]","[834.0, 618.0, 1.0]","[1062.0, 726.0, 1.0]","[864.0, 846.0, 1.0]","[1146.0, 852.0, 0.0]","[1032.0, 960.0, 0.0]","[1026.0, 900.0, 1.0]","[888.0, 918.0, 1.0]","[1044.0, 1032.0, 0.0]","[912.0, 918.0, 0.0]","[1122.0, 924.0, 0.0]","[1098.0, 918.0, 0.0]","[-6.049612420595123, 7.094142011655787, 24.981982251955497]","[28.07490885400355, -1.1903952549238186, 0.21115988405420572]"
259,259,259,259,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000259_RGB.png,"[954.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[930.0, 462.0, 1.0]","[984.0, 474.0, 0.0]","[876.0, 480.0, 1.0]","[996.0000000000001, 600.0, 1.0]","[834.0, 624.0, 1.0]","[1062.0, 738.0, 0.0]","[876.0, 840.0, 1.0]","[1116.0, 858.0, 0.0]","[996.0000000000001, 918.0, 0.0]","[1026.0, 918.0, 1.0]","[882.0, 924.0, 1.0]","[1044.0, 1038.0, 0.0]","[816.0, 1098.0, 0.0]","[1092.0, 996.0000000000001, 0.0]","[1086.0, 996.0000000000001, 0.0]","[-5.929062864101109, 7.390872133639055, 24.117790312877904]","[31.324301822060427, -1.4474216280987426, -0.7561894814268414]"
260,260,260,260,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000260_RGB.png,"[960.0, 480.0, 1.0]","[966.0, 462.0, 1.0]","[936.0, 462.0, 1.0]","[990.0, 480.0, 0.0]","[882.0, 486.0, 1.0]","[1008.0, 612.0, 1.0]","[828.0, 624.0, 1.0]","[1026.0, 792.0, 0.0]","[870.0, 840.0, 1.0]","[1116.0, 846.0, 0.0]","[984.0, 900.0, 0.0]","[1020.0, 918.0, 1.0]","[882.0, 924.0, 0.0]","[1044.0, 1013.9999999999999, 0.0]","[828.0, 1098.0, 0.0]","[1110.0, 912.0, 0.0]","[1092.0, 912.0, 0.0]","[-5.6001716592738315, 7.400072236524801, 22.81884855608884]","[31.551605857825674, -1.2846393338740474, -0.7712376860208818]"
261,261,261,261,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000261_RGB.png,"[960.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[936.0, 462.0, 1.0]","[996.0000000000001, 480.0, 0.0]","[888.0, 486.0, 1.0]","[1008.0, 600.0, 1.0]","[834.0, 618.0, 1.0]","[1044.0, 750.0, 0.0]","[870.0, 840.0, 1.0]","[1110.0, 840.0, 0.0]","[870.0, 900.0, 0.0]","[1026.0, 918.0, 1.0]","[876.0, 930.0, 0.0]","[1032.0, 1026.0, 0.0]","[912.0, 918.0, 0.0]","[1104.0, 918.0, 0.0]","[1488.0, 822.0, 0.0]","[-5.343146832178413, 7.311512663908951, 21.7811303290868]","[32.09005189647292, -1.0613657315653082, -0.7517524633506246]"
262,262,262,262,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000262_RGB.png,"[960.0, 474.0, 1.0]","[972.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[996.0000000000001, 480.0, 0.0]","[888.0, 480.0, 1.0]","[1008.0, 606.0, 1.0]","[846.0, 624.0, 1.0]","[1068.0, 720.0, 0.0]","[858.0, 834.0, 1.0]","[1098.0, 834.0, 0.0]","[852.0, 828.0, 0.0]","[1014.0, 918.0, 0.0]","[900.0, 864.0, 0.0]","[1068.0, 924.0, 0.0]","[912.0, 864.0, 0.0]","[1092.0, 924.0, 0.0]","[918.0, 444.0, 0.0]","[-5.211912016955563, 7.237947065675582, 21.25709652830039]","[32.193592024664405, -0.955664220067275, -0.7874064699867961]"
263,263,263,263,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000263_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1002.0, 474.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1014.0, 600.0, 1.0]","[840.0, 624.0, 1.0]","[1032.0, 750.0, 0.0]","[864.0, 846.0, 1.0]","[1092.0, 840.0, 0.0]","[846.0, 822.0, 0.0]","[1020.0, 864.0, 0.0]","[864.0, 930.0, 0.0]","[1044.0, 1086.0, 0.0]","[918.0, 864.0, 0.0]","[846.0, 894.0, 0.0]","[1476.0, 822.0, 0.0]","[-4.9490593967499965, 7.106157225032633, 19.300881662704853]","[32.40390393391059, -0.8658938062237752, -0.6881037790334819]"
264,264,264,264,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000264_RGB.png,"[966.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1002.0, 480.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1014.0, 612.0, 1.0]","[846.0, 612.0, 1.0]","[1062.0, 798.0, 0.0]","[870.0, 852.0, 1.0]","[1044.0, 978.0, 0.0]","[1050.0, 983.9999999999999, 0.0]","[1020.0, 918.0, 0.0]","[893.9999999999999, 918.0, 0.0]","[1014.0, 930.0, 0.0]","[834.0, 1074.0, 0.0]","[1086.0, 924.0, 0.0]","[924.0, 1092.0, 0.0]","[-4.731192017635842, 6.656009727354475, 16.962964888906615]","[32.35662986786472, -0.7161450082830321, -0.5158347794900108]"
265,265,265,265,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000265_RGB.png,"[966.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1002.0, 480.0, 0.0]","[893.9999999999999, 486.0, 1.0]","[1020.0, 612.0, 1.0]","[840.0, 630.0, 1.0]","[1086.0, 816.0, 0.0]","[870.0, 852.0, 0.0]","[1050.0, 990.0, 0.0]","[1050.0, 996.0000000000001, 0.0]","[1008.0, 972.0, 0.0]","[888.0, 972.0, 0.0]","[1044.0, 1086.0, 0.0]","[828.0, 1086.0, 0.0]","[1038.0, 990.0, 0.0]","[918.0, 1086.0, 0.0]","[-4.704643443656653, 6.179216005597874, 15.278433853952059]","[32.34831864091802, -0.717512723629331, -0.5364619789021318]"
266,266,266,266,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000266_RGB.png,"[966.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1002.0, 480.0, 0.0]","[900.0, 480.0, 1.0]","[1020.0, 606.0, 1.0]","[846.0, 624.0, 1.0]","[1074.0, 708.0, 0.0]","[864.0, 858.0, 1.0]","[1044.0, 983.9999999999999, 0.0]","[1032.0, 983.9999999999999, 0.0]","[1008.0, 972.0, 1.0]","[893.9999999999999, 972.0, 0.0]","[1038.0, 1086.0, 0.0]","[888.0, 1086.0, 0.0]","[1086.0, 918.0, 0.0]","[918.0, 1086.0, 0.0]","[-4.768506413071663, 5.617633850347281, 12.894849230232001]","[32.17792879618309, -0.6137020742347612, -0.4443500639500793]"
267,267,267,267,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000267_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1008.0, 480.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1026.0, 606.0, 1.0]","[840.0, 618.0, 1.0]","[1080.0, 780.0, 0.0]","[852.0, 852.0, 1.0]","[1044.0, 966.0000000000001, 0.0]","[1044.0, 972.0, 0.0]","[1026.0, 936.0, 0.0]","[864.0, 978.0, 0.0]","[942.0, 1086.0, 0.0]","[918.0, 1086.0, 0.0]","[942.0, 1086.0, 0.0]","[942.0, 1086.0, 0.0]","[-4.806072460338322, 5.4625770001208505, 12.396601802504964]","[32.03933370552121, -0.2687997076866535, -0.22936962731925448]"
268,268,268,268,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000268_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1002.0, 468.0, 0.0]","[900.0, 480.0, 1.0]","[1020.0, 600.0, 1.0]","[834.0, 612.0, 1.0]","[1068.0, 738.0, 0.0]","[816.0, 846.0, 1.0]","[1032.0, 966.0000000000001, 0.0]","[1008.0, 972.0, 0.0]","[1008.0, 930.0, 0.0]","[864.0, 936.0, 0.0]","[936.0, 990.0, 0.0]","[852.0, 996.0000000000001, 0.0]","[1044.0, 990.0, 0.0]","[1050.0, 990.0, 0.0]","[-4.740896883652306, 5.755491348611221, 13.388737111923017]","[32.028189874896995, 0.19085948805640512, 0.5352366375092557]"
269,269,269,269,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000269_RGB.png,"[960.0, 474.0, 1.0]","[984.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1002.0, 474.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1020.0, 606.0, 1.0]","[834.0, 618.0, 1.0]","[1074.0, 720.0, 1.0]","[810.0, 858.0, 1.0]","[1128.0, 852.0, 0.0]","[990.0, 978.0, 0.0]","[1008.0, 876.0, 0.0]","[864.0, 936.0, 0.0]","[1044.0, 1020.0, 0.0]","[858.0, 996.0000000000001, 0.0]","[1020.0, 1002.0, 0.0]","[1026.0, 1002.0, 0.0]","[-4.7201292922585925, 5.8839908057574934, 13.877849763775574]","[30.663817301332024, -0.22549669538164985, 0.519742440386509]"
270,270,270,270,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000270_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 462.0, 1.0]","[936.0, 462.0, 1.0]","[1002.0, 480.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1026.0, 600.0, 1.0]","[834.0, 612.0, 1.0]","[1074.0, 726.0, 1.0]","[798.0, 840.0, 1.0]","[960.0, 960.0, 0.0]","[960.0, 960.0, 1.0]","[954.0, 918.0, 0.0]","[870.0, 942.0, 0.0]","[936.0, 1020.0, 0.0]","[870.0, 1002.0, 0.0]","[972.0, 1002.0, 0.0]","[972.0, 1002.0, 0.0]","[-4.8318421884567995, 5.258080897809342, 11.882302612818524]","[29.23993471837254, -0.6255812557389395, 0.44977811819469343]"
271,271,271,271,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000271_RGB.png,"[948.0, 474.0, 1.0]","[966.0, 450.0, 1.0]","[930.0, 450.0, 1.0]","[996.0000000000001, 480.0, 1.0]","[893.9999999999999, 480.0, 1.0]","[1032.0, 612.0, 1.0]","[822.0, 618.0, 1.0]","[1086.0, 726.0, 1.0]","[774.0, 822.0, 1.0]","[900.0, 942.0, 0.0]","[870.0, 942.0, 1.0]","[1014.0, 936.0, 0.0]","[900.0, 942.0, 0.0]","[930.0, 1080.0, 0.0]","[924.0, 1074.0, 0.0]","[756.0, 990.0, 0.0]","[762.0, 990.0, 0.0]","[-4.692907361418391, 3.840550602003924, 8.493694384685682]","[24.25630930552649, -2.159783618814134, 0.5090337200621325]"
272,272,272,272,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000272_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[924.0, 450.0, 1.0]","[996.0000000000001, 480.0, 1.0]","[882.0, 474.0, 1.0]","[1038.0, 618.0, 1.0]","[816.0, 618.0, 1.0]","[1104.0, 756.0, 1.0]","[762.0, 810.0, 1.0]","[1128.0, 924.0, 0.0]","[840.0, 948.0, 1.0]","[1026.0, 948.0, 0.0]","[888.0, 960.0, 0.0]","[1038.0, 996.0000000000001, 0.0]","[918.0, 1013.9999999999999, 0.0]","[893.9999999999999, 978.0, 0.0]","[888.0, 978.0, 0.0]","[-3.9710474318356717, -1.5420263985525366, 0.4142811029256791]","[21.542232623622105, -4.111747450215701, -0.31356743519709535]"
273,273,273,273,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000273_RGB.png,"[942.0, 474.0, 1.0]","[966.0, 456.0, 1.0]","[924.0, 450.0, 1.0]","[990.0, 486.0, 1.0]","[888.0, 474.0, 1.0]","[1032.0, 612.0, 1.0]","[816.0, 618.0, 1.0]","[1098.0, 726.0, 1.0]","[750.0, 798.0, 1.0]","[1200.0, 930.0, 0.0]","[774.0, 942.0, 1.0]","[1032.0, 930.0, 1.0]","[876.0, 942.0, 1.0]","[1026.0, 1086.0, 0.0]","[893.9999999999999, 1086.0, 0.0]","[792.0, 983.9999999999999, 0.0]","[810.0, 1068.0, 0.0]","[-3.7968475140258526, -2.5940695283104063, -0.6006740142508508]","[19.750911963034927, -4.470590708523897, -0.3973760924260986]"
274,274,274,274,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000274_RGB.png,"[936.0, 474.0, 1.0]","[960.0, 450.0, 1.0]","[918.0, 450.0, 1.0]","[990.0, 480.0, 1.0]","[882.0, 474.0, 1.0]","[1032.0, 624.0, 1.0]","[816.0, 618.0, 1.0]","[1098.0, 738.0, 0.0]","[738.0, 810.0, 1.0]","[1110.0, 852.0, 0.0]","[738.0, 828.0, 0.0]","[1026.0, 924.0, 1.0]","[876.0, 942.0, 1.0]","[1038.0, 1080.0, 0.0]","[870.0, 1080.0, 0.0]","[732.0, 996.0000000000001, 0.0]","[726.0000000000001, 996.0000000000001, 0.0]","[-3.728249967245443, -2.9572439775113635, -0.9279987511023338]","[12.839011779962911, -7.402948622239349, -1.529013118260598]"
275,275,275,275,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000275_RGB.png,"[936.0, 474.0, 1.0]","[960.0, 450.0, 1.0]","[912.0, 450.0, 1.0]","[990.0, 486.0, 1.0]","[882.0, 468.0, 1.0]","[1038.0, 618.0, 1.0]","[810.0, 618.0, 1.0]","[1092.0, 750.0, 0.0]","[726.0000000000001, 816.0, 1.0]","[1164.0, 840.0, 0.0]","[714.0, 936.0, 0.0]","[1026.0, 930.0, 1.0]","[870.0, 954.0, 1.0]","[1026.0, 1086.0, 0.0]","[852.0, 1086.0, 0.0]","[720.0, 996.0000000000001, 0.0]","[714.0, 996.0000000000001, 0.0]","[-3.349872328837397, -4.715546390399784, -2.3583464801099745]","[11.016864543760633, -6.902131129519811, -1.5474252535465312]"
