,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
174,174,174,174,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000217_RGB.png,"[720.0, 588.0, 0.0]","[726.0000000000001, 552.0, 1.0]","[702.0, 570.0, 1.0]","[768.0, 528.0, 1.0]","[678.0, 594.0, 0.0]","[882.0, 606.0, 0.0]","[738.0, 684.0, 1.0]","[1050.0, 732.0, 1.0]","[738.0, 846.0, 0.0]","[960.0, 906.0, 1.0]","[834.0, 954.0, 1.0]","[996.0000000000001, 918.0, 0.0]","[924.0, 918.0, 0.0]","[702.0, 852.0, 0.0]","[690.0, 720.0, 0.0]","[972.0, 930.0, 0.0]","[702.0, 828.0, 0.0]","[-0.3485978214584079, 34.271519820208674, -21.252578580663446]","[-4.062759678603746, -0.5027233391079325, -25.54433482014705]"
175,175,175,175,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000218_RGB.png,"[732.0, 564.0, 1.0]","[738.0, 534.0, 1.0]","[708.0, 558.0, 1.0]","[774.0, 528.0, 0.0]","[684.0, 588.0, 1.0]","[893.9999999999999, 606.0, 1.0]","[750.0, 690.0, 1.0]","[1056.0, 726.0, 1.0]","[750.0, 798.0, 0.0]","[978.0, 900.0, 0.0]","[840.0, 936.0, 0.0]","[1002.0, 918.0, 0.0]","[780.0, 846.0, 0.0]","[756.0, 768.0, 0.0]","[756.0, 768.0, 0.0]","[954.0, 930.0, 0.0]","[858.0, 936.0, 0.0]","[-2.4435333277916027, 31.412914463127375, -18.904612998017626]","[-3.9796006070512915, -0.5636010319207991, -24.958644468169922]"
176,176,176,176,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000219_RGB.png,"[732.0, 558.0, 1.0]","[744.0, 534.0, 1.0]","[714.0, 552.0, 1.0]","[786.0, 528.0, 1.0]","[690.0, 582.0, 1.0]","[864.0, 594.0, 1.0]","[696.0, 666.0, 1.0]","[1062.0, 726.0, 1.0]","[768.0, 792.0, 0.0]","[954.0, 930.0, 1.0]","[840.0, 948.0, 0.0]","[1014.0, 918.0, 0.0]","[786.0, 846.0, 0.0]","[1056.0, 948.0, 0.0]","[762.0, 786.0, 0.0]","[918.0, 960.0, 0.0]","[870.0, 966.0000000000001, 0.0]","[-3.7135662892469936, 29.746050603518334, -17.59151056191669]","[-3.959657808413779, -0.5503305963352291, -24.495709454332385]"
177,177,177,177,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000220_RGB.png,"[750.0, 552.0, 1.0]","[762.0, 528.0, 1.0]","[726.0000000000001, 546.0, 1.0]","[798.0, 522.0, 1.0]","[702.0, 570.0, 1.0]","[924.0, 606.0, 1.0]","[708.0, 672.0, 0.0]","[1068.0, 738.0, 1.0]","[750.0, 798.0, 0.0]","[966.0, 930.0, 1.0]","[828.0, 954.0, 0.0]","[1020.0, 918.0, 0.0]","[792.0, 864.0, 0.0]","[1074.0, 954.0, 0.0]","[762.0, 786.0, 0.0]","[948.0, 948.0, 0.0]","[852.0, 954.0, 0.0]","[-5.298634847935843, 27.481822191363285, -15.843677867799885]","[-3.6992737190359373, -0.7045337043048332, -23.47925630077068]"
178,178,178,178,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000221_RGB.png,"[750.0, 546.0, 1.0]","[762.0, 522.0, 1.0]","[732.0, 528.0, 1.0]","[804.0, 522.0, 1.0]","[708.0, 564.0, 1.0]","[893.9999999999999, 606.0, 1.0]","[708.0, 654.0, 1.0]","[1056.0, 738.0, 1.0]","[768.0, 792.0, 0.0]","[960.0, 930.0, 0.0]","[828.0, 960.0, 0.0]","[1026.0, 930.0, 0.0]","[792.0, 852.0, 0.0]","[1074.0, 942.0, 0.0]","[762.0, 864.0, 0.0]","[960.0, 936.0, 0.0]","[870.0, 948.0, 0.0]","[-7.67079856256008, 23.77756170353555, -13.261126758286947]","[-3.6893476348838585, -0.9287916832460815, -22.91616998162919]"
179,179,179,179,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000222_RGB.png,"[762.0, 546.0, 1.0]","[774.0, 516.0, 1.0]","[744.0, 534.0, 1.0]","[816.0, 522.0, 1.0]","[714.0, 552.0, 1.0]","[888.0, 600.0, 1.0]","[714.0, 654.0, 1.0]","[1056.0, 732.0, 1.0]","[756.0, 822.0, 0.0]","[960.0, 924.0, 1.0]","[804.0, 948.0, 0.0]","[1026.0, 918.0, 0.0]","[804.0, 840.0, 0.0]","[804.0, 912.0, 0.0]","[804.0, 918.0, 0.0]","[882.0, 960.0, 0.0]","[840.0, 966.0000000000001, 0.0]","[-9.344531345678746, 20.75576371586201, -11.638809926196805]","[-3.931890207401802, -1.1729850117366034, -20.25585474936492]"
180,180,180,180,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000223_RGB.png,"[774.0, 528.0, 1.0]","[792.0, 504.0, 1.0]","[756.0, 522.0, 1.0]","[828.0, 510.0, 1.0]","[726.0000000000001, 540.0, 1.0]","[948.0, 606.0, 1.0]","[726.0000000000001, 642.0, 1.0]","[1068.0, 744.0, 1.0]","[726.0000000000001, 810.0, 0.0]","[972.0, 930.0, 1.0]","[798.0, 936.0, 0.0]","[978.0, 864.0, 0.0]","[822.0, 828.0, 1.0]","[792.0, 828.0, 0.0]","[756.0, 834.0, 0.0]","[834.0, 972.0, 0.0]","[834.0, 972.0, 0.0]","[-10.10451999804805, 18.92527017983887, -10.790767517395539]","[-4.2288758343150885, -1.271133975152669, -19.042787737356214]"
181,181,181,181,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000224_RGB.png,"[786.0, 522.0, 1.0]","[804.0, 498.00000000000006, 1.0]","[768.0, 510.0, 1.0]","[846.0, 504.0, 1.0]","[744.0, 540.0, 1.0]","[972.0, 612.0, 1.0]","[732.0, 654.0, 1.0]","[1074.0, 744.0, 1.0]","[672.0, 816.0, 0.0]","[966.0, 924.0, 1.0]","[810.0, 954.0, 0.0]","[990.0, 870.0, 0.0]","[804.0, 828.0, 0.0]","[816.0, 876.0, 0.0]","[774.0, 852.0, 0.0]","[846.0, 966.0000000000001, 0.0]","[846.0, 972.0, 0.0]","[-11.264598865279979, 16.02211928356912, -9.429648036211617]","[-5.099847157007188, -1.8644583811887443, -14.803099069127663]"
182,182,182,182,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000225_RGB.png,"[816.0, 510.0, 1.0]","[834.0, 486.0, 1.0]","[798.0, 498.00000000000006, 1.0]","[870.0, 504.0, 1.0]","[768.0, 510.0, 1.0]","[972.0, 606.0, 1.0]","[738.0, 624.0, 1.0]","[1074.0, 756.0, 1.0]","[732.0, 792.0, 0.0]","[990.0, 918.0, 1.0]","[822.0, 936.0, 1.0]","[1008.0, 918.0, 0.0]","[876.0, 906.0, 1.0]","[1050.0, 996.0000000000001, 1.0]","[810.0, 906.0, 0.0]","[840.0, 972.0, 0.0]","[840.0, 978.0, 0.0]","[-11.961539169015843, 13.206824555208964, -8.185525541380063]","[-5.485330780493349, -2.781486516384299, -11.957341150731228]"
183,183,183,183,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000226_RGB.png,"[828.0, 498.00000000000006, 1.0]","[846.0, 480.0, 1.0]","[804.0, 486.0, 1.0]","[882.0, 498.00000000000006, 1.0]","[786.0, 522.0, 1.0]","[972.0, 606.0, 1.0]","[750.0, 612.0, 1.0]","[1080.0, 762.0, 1.0]","[702.0, 744.0, 0.0]","[978.0, 918.0, 1.0]","[828.0, 954.0, 0.0]","[954.0, 828.0, 0.0]","[840.0, 834.0, 1.0]","[1056.0, 996.0000000000001, 0.0]","[798.0, 840.0, 0.0]","[840.0, 942.0, 0.0]","[840.0, 942.0, 0.0]","[-12.810090704802803, 10.803956133155033, -7.260391327406469]","[-5.076103952541082, -4.119981082749064, -10.407318558811033]"
184,184,184,184,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000227_RGB.png,"[858.0, 491.99999999999994, 1.0]","[876.0, 474.0, 1.0]","[840.0, 480.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[810.0, 498.00000000000006, 1.0]","[996.0000000000001, 612.0, 1.0]","[774.0, 612.0, 1.0]","[1098.0, 768.0, 1.0]","[708.0, 726.0, 1.0]","[990.0, 912.0, 1.0]","[852.0, 942.0, 1.0]","[1038.0, 930.0, 0.0]","[864.0, 924.0, 0.0]","[1062.0, 1008.0, 0.0]","[858.0, 1068.0, 0.0]","[852.0, 924.0, 0.0]","[846.0, 924.0, 0.0]","[-14.37722401695233, 8.178030737030525, -6.190330704051296]","[-4.898058534738102, -4.436846305437711, -7.684072212648382]"
185,185,185,185,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000228_RGB.png,"[876.0, 486.0, 1.0]","[888.0, 468.0, 1.0]","[846.0, 474.0, 1.0]","[918.0, 486.0, 1.0]","[816.0, 504.0, 1.0]","[1014.0, 606.0, 1.0]","[774.0, 618.0, 1.0]","[1110.0, 786.0, 1.0]","[762.0, 798.0, 1.0]","[1002.0, 912.0, 1.0]","[846.0, 936.0, 1.0]","[1032.0, 936.0, 0.0]","[870.0, 930.0, 0.0]","[1080.0, 1008.0, 0.0]","[846.0, 1074.0, 0.0]","[852.0, 972.0, 0.0]","[858.0, 978.0, 0.0]","[-17.303285191828948, 5.418455768711078, -4.85899264574874]","[-4.62341990037635, -4.798404664608072, -6.219597779641126]"
186,186,186,186,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000229_RGB.png,"[888.0, 480.0, 1.0]","[906.0, 462.0, 1.0]","[864.0, 462.0, 1.0]","[936.0, 486.0, 1.0]","[834.0, 491.99999999999994, 1.0]","[1020.0, 606.0, 1.0]","[786.0, 600.0, 1.0]","[1104.0, 786.0, 1.0]","[780.0, 798.0, 1.0]","[996.0000000000001, 906.0, 1.0]","[852.0, 942.0, 1.0]","[1032.0, 930.0, 0.0]","[882.0, 924.0, 0.0]","[1062.0, 1013.9999999999999, 0.0]","[846.0, 1062.0, 0.0]","[858.0, 978.0, 0.0]","[864.0, 983.9999999999999, 0.0]","[-19.983532647804005, 3.3243020124909184, -3.8324399306825825]","[-2.8687483253433066, -6.0855345097566325, -3.7324823478126286]"
187,187,187,187,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000230_RGB.png,"[912.0, 468.0, 1.0]","[936.0, 450.0, 1.0]","[893.9999999999999, 450.0, 1.0]","[960.0, 480.0, 1.0]","[858.0, 486.0, 1.0]","[1032.0, 618.0, 1.0]","[822.0, 576.0, 1.0]","[1128.0, 786.0, 1.0]","[792.0, 780.0, 1.0]","[1026.0, 888.0, 1.0]","[864.0, 924.0, 1.0]","[1044.0, 936.0, 0.0]","[893.9999999999999, 936.0, 0.0]","[1068.0, 1026.0, 0.0]","[882.0, 924.0, 0.0]","[846.0, 972.0, 0.0]","[888.0, 924.0, 0.0]","[-23.78135615950877, 0.7539955276629412, -2.306304372933667]","[-2.1023105259907187, -6.741953396414861, -0.9451031230422533]"
188,188,188,188,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000231_RGB.png,"[924.0, 462.0, 1.0]","[948.0, 444.0, 1.0]","[906.0, 450.0, 1.0]","[978.0, 480.0, 1.0]","[870.0, 480.0, 1.0]","[1056.0, 618.0, 1.0]","[828.0, 588.0, 1.0]","[1128.0, 798.0, 1.0]","[804.0, 780.0, 1.0]","[1038.0, 876.0, 1.0]","[858.0, 924.0, 1.0]","[1044.0, 930.0, 0.0]","[906.0, 918.0, 1.0]","[1002.0, 918.0, 0.0]","[852.0, 1074.0, 0.0]","[828.0, 1056.0, 0.0]","[893.9999999999999, 924.0, 0.0]","[-25.414507214716398, -0.3677148232843003, -1.3668387239992474]","[-0.9558349329566328, -7.261750745034758, -0.710201500155241]"
189,189,189,189,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000232_RGB.png,"[948.0, 456.0, 1.0]","[966.0, 438.0, 1.0]","[930.0, 450.0, 1.0]","[996.0000000000001, 486.0, 1.0]","[888.0, 486.0, 1.0]","[1068.0, 624.0, 1.0]","[858.0, 576.0, 1.0]","[1152.0, 792.0, 1.0]","[810.0, 768.0, 1.0]","[1074.0, 840.0, 1.0]","[846.0, 942.0, 1.0]","[1044.0, 930.0, 0.0]","[912.0, 930.0, 1.0]","[1038.0, 1086.0, 0.0]","[846.0, 1074.0, 0.0]","[893.9999999999999, 972.0, 0.0]","[858.0, 966.0000000000001, 0.0]","[-26.627124713044164, -1.2716693332340236, -0.31171893849516846]","[-1.100406357306192, -7.6831136406253275, 0.9440380471910046]"
190,190,190,190,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000233_RGB.png,"[960.0, 450.0, 1.0]","[978.0, 438.0, 1.0]","[936.0, 438.0, 1.0]","[1002.0, 474.0, 1.0]","[893.9999999999999, 474.0, 1.0]","[1074.0, 630.0, 1.0]","[852.0, 600.0, 1.0]","[1158.0, 798.0, 1.0]","[822.0, 762.0, 1.0]","[1092.0, 804.0, 1.0]","[852.0, 942.0, 0.0]","[1074.0, 936.0, 0.0]","[930.0, 924.0, 1.0]","[1080.0, 1026.0, 0.0]","[1080.0, 1068.0, 0.0]","[864.0, 960.0, 0.0]","[870.0, 966.0000000000001, 0.0]","[-28.557962265893373, -3.0727444113645297, 2.264517848451414]","[-1.1281528961623433, -7.691371246626671, 1.1292725578548708]"
191,191,191,191,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000234_RGB.png,"[972.0, 456.0, 1.0]","[990.0, 438.0, 1.0]","[954.0, 444.0, 1.0]","[1002.0, 474.0, 1.0]","[912.0, 474.0, 1.0]","[1080.0, 624.0, 1.0]","[870.0, 576.0, 1.0]","[1176.0, 792.0, 1.0]","[828.0, 774.0, 1.0]","[1104.0, 750.0, 1.0]","[888.0, 948.0, 0.0]","[1050.0, 924.0, 0.0]","[918.0, 930.0, 0.0]","[1080.0, 1020.0, 0.0]","[906.0, 1008.0, 0.0]","[870.0, 954.0, 0.0]","[852.0, 924.0, 0.0]","[-28.58319051114931, -3.49331449779744, 2.8669089035795308]","[1.4008481307430547, -9.061850492693313, -1.8350416359513093]"
192,192,192,192,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000235_RGB.png,"[984.0, 456.0, 1.0]","[1002.0, 438.0, 1.0]","[966.0, 444.0, 1.0]","[1020.0, 474.0, 0.0]","[918.0, 474.0, 1.0]","[1092.0, 630.0, 1.0]","[882.0, 570.0, 1.0]","[1218.0, 768.0, 1.0]","[822.0, 732.0, 1.0]","[1182.0000000000002, 702.0, 0.0]","[864.0, 936.0, 0.0]","[1050.0, 942.0, 0.0]","[912.0, 930.0, 0.0]","[1050.0, 1086.0, 0.0]","[924.0, 1002.0, 0.0]","[918.0, 972.0, 0.0]","[870.0, 960.0, 0.0]","[-28.80125452784138, -4.888203839509697, 5.223699378548065]","[-0.8074512768452228, -8.133151781841224, 2.904519844968703]"
193,193,193,193,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000236_RGB.png,"[996.0000000000001, 456.0, 1.0]","[1008.0, 444.0, 1.0]","[972.0, 444.0, 1.0]","[1032.0, 474.0, 0.0]","[924.0, 480.0, 1.0]","[1110.0, 606.0, 1.0]","[882.0, 600.0, 1.0]","[1152.0, 798.0, 0.0]","[810.0, 774.0, 1.0]","[888.0, 948.0, 0.0]","[858.0, 942.0, 1.0]","[1056.0, 924.0, 0.0]","[924.0, 930.0, 1.0]","[1050.0, 1086.0, 0.0]","[912.0, 1013.9999999999999, 0.0]","[912.0, 978.0, 0.0]","[870.0, 966.0000000000001, 0.0]","[-28.901919367209345, -5.494610595108361, 6.523689932965396]","[-2.3220386172407217, -7.812266521026814, 7.1777857952769075]"
194,194,194,194,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000237_RGB.png,"[1008.0, 456.0, 1.0]","[1014.0, 444.0, 1.0]","[984.0, 438.0, 1.0]","[1038.0, 468.0, 0.0]","[942.0, 468.0, 1.0]","[1092.0, 606.0, 1.0]","[888.0, 588.0, 0.0]","[1140.0, 774.0, 0.0]","[810.0, 762.0, 1.0]","[1134.0, 816.0, 0.0]","[864.0, 942.0, 1.0]","[1056.0, 918.0, 1.0]","[930.0, 924.0, 0.0]","[1062.0, 1068.0, 0.0]","[1050.0, 996.0000000000001, 0.0]","[1026.0, 990.0, 0.0]","[780.0, 900.0, 0.0]","[-29.01121000040821, -6.247023148505108, 8.247982406612467]","[-1.3309133275719618, -7.926691717901716, 6.595688170316454]"
195,195,195,195,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000238_RGB.png,"[1014.0, 456.0, 1.0]","[1020.0, 444.0, 1.0]","[990.0, 438.0, 1.0]","[1038.0, 480.0, 0.0]","[942.0, 480.0, 1.0]","[1092.0, 612.0, 1.0]","[888.0, 594.0, 1.0]","[1152.0, 762.0, 0.0]","[834.0, 774.0, 1.0]","[1128.0, 798.0, 0.0]","[858.0, 918.0, 0.0]","[1032.0, 942.0, 0.0]","[912.0, 948.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[1032.0, 996.0000000000001, 0.0]","[846.0, 876.0, 0.0]","[840.0, 882.0, 0.0]","[-29.003521791722292, -6.644784770385744, 9.033670474502976]","[-1.4549671986282817, -7.818881311447621, 6.668449003787634]"
196,196,196,196,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000239_RGB.png,"[1020.0, 456.0, 1.0]","[1032.0, 444.0, 1.0]","[1002.0, 438.0, 1.0]","[1038.0, 468.0, 0.0]","[954.0, 468.0, 1.0]","[1098.0, 600.0, 1.0]","[893.9999999999999, 594.0, 1.0]","[1278.0, 642.0, 0.0]","[834.0, 768.0, 1.0]","[1242.0, 468.0, 0.0]","[870.0, 930.0, 1.0]","[1044.0, 918.0, 1.0]","[936.0, 918.0, 1.0]","[1056.0, 1002.0, 0.0]","[930.0, 1074.0, 0.0]","[1254.0, 510.0, 0.0]","[1247.9999999999998, 516.0, 0.0]","[-28.981642342799073, -7.378333445835425, 10.504666461982898]","[-2.0112487178550658, -7.595057707411531, 5.814395358784036]"
197,197,197,197,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000240_RGB.png,"[1014.0, 468.0, 1.0]","[1038.0, 444.0, 1.0]","[996.0000000000001, 438.0, 1.0]","[1044.0, 468.0, 0.0]","[942.0, 480.0, 1.0]","[1092.0, 594.0, 1.0]","[882.0, 600.0, 1.0]","[1242.0, 606.0, 0.0]","[834.0, 768.0, 1.0]","[893.9999999999999, 942.0, 0.0]","[864.0, 924.0, 1.0]","[1044.0, 900.0, 1.0]","[930.0, 900.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[1044.0, 996.0000000000001, 0.0]","[906.0, 966.0000000000001, 0.0]","[912.0, 972.0, 0.0]","[-28.963924473971684, -7.761283021642317, 11.310768215162895]","[-2.4719784926451567, -7.72489873046805, 5.165471813647341]"
198,198,198,198,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000241_RGB.png,"[1020.0, 462.0, 1.0]","[1032.0, 444.0, 1.0]","[1002.0, 456.0, 1.0]","[1044.0, 474.0, 0.0]","[954.0, 474.0, 1.0]","[1092.0, 600.0, 1.0]","[893.9999999999999, 588.0, 1.0]","[1284.0, 594.0, 1.0]","[828.0, 744.0, 1.0]","[1272.0, 426.0, 0.0]","[858.0, 924.0, 1.0]","[1050.0, 918.0, 1.0]","[924.0, 906.0, 1.0]","[1062.0, 1002.0, 0.0]","[1062.0, 1002.0, 0.0]","[864.0, 1074.0, 0.0]","[1038.0, 983.9999999999999, 0.0]","[-28.85663008829249, -7.9490741404558305, 11.795133786498305]","[-1.8381501653208405, -7.853462281282112, 3.0185774769936065]"
199,199,199,199,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000242_RGB.png,"[1020.0, 456.0, 1.0]","[1038.0, 444.0, 1.0]","[1002.0, 444.0, 1.0]","[1050.0, 474.0, 0.0]","[948.0, 468.0, 1.0]","[1080.0, 582.0, 1.0]","[912.0, 570.0, 1.0]","[1272.0, 546.0, 1.0]","[840.0, 738.0, 1.0]","[1296.0, 360.0, 0.0]","[1302.0, 366.0, 0.0]","[1068.0, 900.0, 1.0]","[893.9999999999999, 888.0, 0.0]","[1074.0, 1086.0, 0.0]","[1068.0, 1086.0, 0.0]","[1074.0, 1086.0, 0.0]","[1302.0, 438.0, 0.0]","[-28.731487730207235, -8.27236648586603, 12.66300471017263]","[-1.2779199434432766, -6.901067715105058, 1.8446499248840034]"
200,200,200,200,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000243_RGB.png,"[1026.0, 462.0, 1.0]","[1038.0, 438.0, 1.0]","[1008.0, 438.0, 1.0]","[1050.0, 468.0, 0.0]","[942.0, 468.0, 1.0]","[1092.0, 588.0, 1.0]","[893.9999999999999, 588.0, 1.0]","[1247.9999999999998, 528.0, 1.0]","[822.0, 738.0, 1.0]","[1320.0, 354.0, 0.0]","[870.0, 924.0, 1.0]","[1068.0, 918.0, 1.0]","[888.0, 948.0, 0.0]","[1068.0, 990.0, 0.0]","[876.0, 1086.0, 0.0]","[1080.0, 990.0, 0.0]","[1086.0, 983.9999999999999, 0.0]","[-28.561613154623586, -8.582343485276379, 13.233984357442028]","[-1.3499541094976608, -6.9201120709364865, 1.8812204833470925]"
201,201,201,201,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000244_RGB.png,"[1032.0, 462.0, 1.0]","[1026.0, 438.0, 1.0]","[1014.0, 450.0, 1.0]","[1044.0, 468.0, 0.0]","[954.0, 468.0, 1.0]","[1098.0, 588.0, 1.0]","[888.0, 606.0, 1.0]","[1272.0, 510.0, 1.0]","[822.0, 750.0, 1.0]","[1290.0, 318.0, 1.0]","[1296.0, 318.0, 0.0]","[1074.0, 906.0, 1.0]","[906.0, 948.0, 0.0]","[1086.0, 972.0, 0.0]","[1092.0, 960.0, 0.0]","[1092.0, 1050.0, 0.0]","[1116.0, 990.0, 0.0]","[-28.519133642658673, -8.667089488030705, 13.41680440944351]","[-0.6830114307713118, -6.926834183717697, -0.8863210831802335]"
202,202,202,202,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000245_RGB.png,"[1038.0, 468.0, 1.0]","[1050.0, 450.0, 1.0]","[1008.0, 450.0, 1.0]","[1044.0, 468.0, 0.0]","[948.0, 468.0, 1.0]","[1098.0, 582.0, 1.0]","[893.9999999999999, 594.0, 1.0]","[1247.9999999999998, 486.0, 1.0]","[828.0, 750.0, 1.0]","[1302.0, 306.0, 1.0]","[840.0, 912.0, 0.0]","[1074.0, 906.0, 1.0]","[906.0, 948.0, 0.0]","[1092.0, 978.0, 0.0]","[948.0, 990.0, 0.0]","[1338.0, 354.0, 0.0]","[1104.0, 972.0, 0.0]","[-28.355851597084936, -8.516838060103344, 13.570944026596553]","[-0.8169368240107592, -6.87230395933167, -0.47704537569542305]"
203,203,203,203,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000246_RGB.png,"[1032.0, 462.0, 1.0]","[1050.0, 438.0, 1.0]","[1014.0, 438.0, 1.0]","[1056.0, 468.0, 0.0]","[948.0, 462.0, 1.0]","[1104.0, 582.0, 1.0]","[888.0, 588.0, 1.0]","[1230.0, 480.0, 1.0]","[816.0, 744.0, 1.0]","[1314.0, 318.0, 0.0]","[876.0, 936.0, 0.0]","[1074.0, 954.0, 1.0]","[942.0, 960.0, 1.0]","[1092.0, 1098.0, 0.0]","[954.0, 996.0000000000001, 0.0]","[1338.0, 372.0, 0.0]","[804.0, 972.0, 0.0]","[-28.17592815954821, -8.309986484379547, 13.561696132609788]","[-0.8682613289967902, -6.8249661653800064, -0.6280115067140866]"
204,204,204,204,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000247_RGB.png,"[1038.0, 456.0, 1.0]","[1056.0, 444.0, 1.0]","[1020.0, 444.0, 1.0]","[1062.0, 474.0, 0.0]","[966.0, 462.0, 1.0]","[1104.0, 570.0, 1.0]","[900.0, 588.0, 1.0]","[1230.0, 462.0, 1.0]","[822.0, 714.0, 1.0]","[1296.0, 288.0, 0.0]","[876.0, 912.0, 1.0]","[1080.0, 942.0, 1.0]","[924.0, 936.0, 1.0]","[1056.0, 996.0000000000001, 0.0]","[900.0, 1080.0, 0.0]","[893.9999999999999, 1080.0, 0.0]","[888.0, 1080.0, 0.0]","[-28.13423212610603, -8.156313982030637, 13.501112315218833]","[-0.9287645599664272, -6.373890681703688, -1.3239811724776207]"
205,205,205,205,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000248_RGB.png,"[1044.0, 468.0, 1.0]","[1056.0, 450.0, 0.0]","[1020.0, 444.0, 1.0]","[1062.0, 474.0, 0.0]","[972.0, 462.0, 1.0]","[1086.0, 576.0, 1.0]","[906.0, 582.0, 1.0]","[1224.0, 444.0, 1.0]","[840.0, 720.0, 1.0]","[1290.0, 288.0, 0.0]","[888.0, 918.0, 0.0]","[1044.0, 942.0, 0.0]","[924.0, 936.0, 0.0]","[1044.0, 983.9999999999999, 0.0]","[882.0, 972.0, 0.0]","[906.0, 1080.0, 0.0]","[906.0, 1080.0, 0.0]","[-28.16819440538977, -8.26051456299818, 13.501918631577912]","[-0.7687415037606122, -6.217458241882663, -1.8178550452603726]"
206,206,206,206,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000249_RGB.png,"[1044.0, 456.0, 1.0]","[1038.0, 444.0, 0.0]","[1026.0, 444.0, 1.0]","[1062.0, 468.0, 0.0]","[972.0, 462.0, 1.0]","[1092.0, 570.0, 1.0]","[912.0, 570.0, 1.0]","[1182.0000000000002, 456.0, 0.0]","[828.0, 708.0, 1.0]","[1140.0, 450.0, 0.0]","[882.0, 924.0, 1.0]","[1038.0, 930.0, 0.0]","[918.0, 942.0, 0.0]","[1032.0, 1074.0, 0.0]","[984.0, 1074.0, 0.0]","[1092.0, 1074.0, 0.0]","[888.0, 1074.0, 0.0]","[-27.753662398896704, -8.499579965941178, 13.616414363084939]","[-0.4573957049700591, -5.882151159735731, -2.5250711798957526]"
