,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
104,104,104,104,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000104_RGB.png,"[948.0, 510.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[930.0, 491.99999999999994, 1.0]","[990.0, 498.00000000000006, 0.0]","[888.0, 510.0, 1.0]","[1044.0, 660.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1002.0, 960.0, 1.0]","[888.0, 972.0, 1.0]","[1020.0, 948.0, 0.0]","[888.0, 948.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[930.0, 1062.0, 0.0]","[924.0, 1062.0, 0.0]","[-8.806778490103312, 9.009354465076642, 1.6011601419560415]","[-0.6385615099968968, -9.79425168605251, 1.795921793616139]"
105,105,105,105,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000105_RGB.png,"[948.0, 504.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 498.00000000000006, 0.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[846.0, 654.0, 1.0]","[1092.0, 852.0, 1.0]","[792.0, 840.0, 1.0]","[1008.0, 960.0, 1.0]","[888.0, 972.0, 1.0]","[1014.0, 948.0, 0.0]","[906.0, 990.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[930.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-8.789516422044333, 11.286762885587123, 0.5630944293644737]","[-0.666093776217252, -9.782728514736805, 1.7455062876105527]"
106,106,106,106,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000106_RGB.png,"[942.0, 510.0, 1.0]","[954.0, 491.99999999999994, 1.0]","[918.0, 491.99999999999994, 1.0]","[984.0, 504.0, 0.0]","[888.0, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1092.0, 858.0, 1.0]","[798.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[888.0, 966.0000000000001, 1.0]","[1020.0, 948.0, 0.0]","[893.9999999999999, 983.9999999999999, 0.0]","[930.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[-8.572857075629166, 13.976792930295867, -0.6443420387465243]","[-0.7469155592381713, -9.876564889880223, 1.5747111569792718]"
107,107,107,107,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000107_RGB.png,"[942.0, 510.0, 1.0]","[954.0, 486.0, 1.0]","[912.0, 498.00000000000006, 1.0]","[984.0, 498.00000000000006, 0.0]","[888.0, 516.0, 1.0]","[1044.0, 648.0, 1.0]","[840.0, 648.0, 1.0]","[1092.0, 852.0, 1.0]","[792.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[882.0, 972.0, 1.0]","[1014.0, 948.0, 0.0]","[900.0, 990.0, 0.0]","[936.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[930.0, 1062.0, 0.0]","[924.0, 1062.0, 0.0]","[-8.348903364414527, 16.045415806389382, -1.5700336205789887]","[0.07709292577216181, -10.341227182589593, 0.654403382006583]"
108,108,108,108,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000108_RGB.png,"[936.0, 516.0, 1.0]","[948.0, 491.99999999999994, 1.0]","[912.0, 504.0, 1.0]","[972.0, 504.0, 0.0]","[882.0, 516.0, 1.0]","[1044.0, 648.0, 1.0]","[840.0, 648.0, 1.0]","[1092.0, 858.0, 1.0]","[792.0, 834.0, 1.0]","[1008.0, 960.0, 1.0]","[882.0, 966.0000000000001, 1.0]","[1020.0, 983.9999999999999, 0.0]","[893.9999999999999, 983.9999999999999, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[936.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-8.205912515427137, 17.585346679384067, -2.265640639904159]","[0.31190381207770684, -10.362727652051623, 0.412570548067992]"
109,109,109,109,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000109_RGB.png,"[930.0, 516.0, 1.0]","[942.0, 491.99999999999994, 1.0]","[900.0, 504.0, 1.0]","[966.0, 504.0, 0.0]","[876.0, 516.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 642.0, 1.0]","[1092.0, 858.0, 1.0]","[792.0, 834.0, 1.0]","[1002.0, 966.0000000000001, 1.0]","[888.0, 966.0000000000001, 1.0]","[1014.0, 990.0, 0.0]","[852.0, 983.9999999999999, 0.0]","[936.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-7.8524472708485415, 20.27917252976863, -3.5397899211041084]","[0.30753408738273275, -10.330088651162352, 0.44858345328556914]"
110,110,110,110,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000110_RGB.png,"[930.0, 522.0, 1.0]","[936.0, 498.00000000000006, 1.0]","[900.0, 504.0, 1.0]","[966.0, 510.0, 0.0]","[876.0, 522.0, 1.0]","[1044.0, 660.0, 1.0]","[840.0, 654.0, 1.0]","[1092.0, 858.0, 1.0]","[798.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[888.0, 972.0, 1.0]","[1020.0, 990.0, 0.0]","[888.0, 990.0, 0.0]","[930.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[-6.836469746122855, 24.321018866385078, -5.667957554413944]","[0.4791165764176894, -10.232887697599518, 0.11324689514984047]"
111,111,111,111,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000111_RGB.png,"[912.0, 522.0, 1.0]","[930.0, 498.00000000000006, 1.0]","[888.0, 510.0, 1.0]","[966.0, 504.0, 0.0]","[864.0, 528.0, 1.0]","[1050.0, 648.0, 1.0]","[846.0, 660.0, 1.0]","[1098.0, 864.0, 1.0]","[792.0, 846.0, 1.0]","[1020.0, 960.0, 1.0]","[888.0, 972.0, 0.0]","[1020.0, 1020.0, 0.0]","[906.0, 1013.9999999999999, 0.0]","[1008.0, 1080.0, 0.0]","[780.0, 900.0, 0.0]","[936.0, 1044.0, 0.0]","[936.0, 1044.0, 0.0]","[-5.687142971643289, 26.872607189362114, -7.113757892252179]","[0.8433627276327568, -10.296014731041685, -0.29997792174290816]"
112,112,112,112,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000112_RGB.png,"[912.0, 528.0, 1.0]","[924.0, 504.0, 1.0]","[888.0, 510.0, 1.0]","[954.0, 504.0, 0.0]","[858.0, 528.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 654.0, 1.0]","[1104.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1020.0, 966.0000000000001, 1.0]","[900.0, 978.0, 0.0]","[1026.0, 1020.0, 0.0]","[912.0, 1013.9999999999999, 0.0]","[1014.0, 1086.0, 0.0]","[780.0, 894.0, 0.0]","[942.0, 1044.0, 0.0]","[936.0, 1044.0, 0.0]","[-4.793004003236373, 28.70042573002942, -8.181845763427496]","[0.5394537924483239, -10.103606955033257, -0.04323417308893429]"
113,113,113,113,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000113_RGB.png,"[906.0, 522.0, 1.0]","[918.0, 498.00000000000006, 1.0]","[882.0, 510.0, 1.0]","[954.0, 504.0, 0.0]","[858.0, 528.0, 1.0]","[1050.0, 642.0, 1.0]","[846.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 846.0, 1.0]","[1026.0, 972.0, 1.0]","[888.0, 972.0, 0.0]","[1020.0, 1020.0, 0.0]","[906.0, 1013.9999999999999, 0.0]","[1020.0, 1086.0, 0.0]","[780.0, 894.0, 0.0]","[936.0, 1050.0, 0.0]","[930.0, 1050.0, 0.0]","[-4.147499314655031, 29.84228314544323, -8.937824531893614]","[0.473730773660733, -10.075575753073636, -0.001338075167101368]"
114,114,114,114,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000114_RGB.png,"[912.0, 528.0, 1.0]","[924.0, 504.0, 1.0]","[882.0, 516.0, 1.0]","[954.0, 504.0, 0.0]","[858.0, 528.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[798.0, 852.0, 1.0]","[1020.0, 966.0000000000001, 1.0]","[906.0, 978.0, 0.0]","[1020.0, 1020.0, 0.0]","[912.0, 1020.0, 0.0]","[1014.0, 1086.0, 0.0]","[780.0, 894.0, 0.0]","[936.0, 1044.0, 0.0]","[936.0, 1044.0, 0.0]","[-2.9354056085735953, 31.52376544285906, -10.269102600615692]","[0.4273023267012464, -10.035020256913203, -0.0035264270865684637]"
115,115,115,115,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000115_RGB.png,"[912.0, 528.0, 1.0]","[918.0, 504.0, 1.0]","[882.0, 510.0, 1.0]","[960.0, 510.0, 0.0]","[864.0, 528.0, 1.0]","[1044.0, 642.0, 1.0]","[846.0, 648.0, 1.0]","[1092.0, 852.0, 1.0]","[792.0, 834.0, 1.0]","[1014.0, 966.0000000000001, 1.0]","[888.0, 966.0000000000001, 1.0]","[1026.0, 983.9999999999999, 0.0]","[846.0, 983.9999999999999, 0.0]","[930.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[-1.7977062541596482, 32.30591406687834, -11.40084062682532]","[0.27902193292320104, -9.936843082726403, 0.01951078787934075]"
116,116,116,116,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000117_RGB.png,"[906.0, 528.0, 1.0]","[918.0, 504.0, 1.0]","[882.0, 522.0, 1.0]","[948.0, 510.0, 1.0]","[852.0, 534.0, 1.0]","[1038.0, 636.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 834.0, 1.0]","[1020.0, 966.0000000000001, 1.0]","[893.9999999999999, 978.0, 0.0]","[1020.0, 1020.0, 0.0]","[900.0, 1020.0, 0.0]","[1014.0, 1086.0, 0.0]","[780.0, 900.0, 0.0]","[936.0, 1050.0, 0.0]","[930.0, 1050.0, 0.0]","[-2.4244747529726394, 31.25336408188907, -11.229790860814088]","[0.3058146036109947, -9.833578065053013, -0.03662101288785238]"
117,117,117,117,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000118_RGB.png,"[906.0, 534.0, 1.0]","[918.0, 504.0, 1.0]","[882.0, 522.0, 1.0]","[954.0, 510.0, 1.0]","[858.0, 528.0, 1.0]","[1038.0, 636.0, 1.0]","[840.0, 642.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1020.0, 966.0000000000001, 1.0]","[893.9999999999999, 978.0, 0.0]","[1014.0, 1026.0, 0.0]","[906.0, 1020.0, 0.0]","[1008.0, 1080.0, 0.0]","[780.0, 900.0, 0.0]","[936.0, 1050.0, 0.0]","[930.0, 1050.0, 0.0]","[-2.972263300263436, 30.50968527726633, -10.925008605101638]","[0.392428491188253, -9.752910299921139, -0.08485022404913177]"
118,118,118,118,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000119_RGB.png,"[906.0, 522.0, 1.0]","[918.0, 498.00000000000006, 1.0]","[876.0, 504.0, 1.0]","[954.0, 504.0, 1.0]","[852.0, 522.0, 1.0]","[1044.0, 642.0, 1.0]","[840.0, 642.0, 1.0]","[1092.0, 852.0, 1.0]","[792.0, 834.0, 0.0]","[1014.0, 966.0000000000001, 1.0]","[882.0, 966.0000000000001, 1.0]","[1014.0, 983.9999999999999, 0.0]","[900.0, 990.0, 0.0]","[924.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[924.0, 1068.0, 0.0]","[912.0, 1074.0, 0.0]","[-5.062076275499608, 26.232987088718726, -9.954920066111205]","[0.9422981144956426, -9.966763884095256, -0.5235045999250854]"
119,119,119,119,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000120_RGB.png,"[900.0, 522.0, 1.0]","[918.0, 498.00000000000006, 1.0]","[876.0, 510.0, 1.0]","[954.0, 504.0, 1.0]","[852.0, 534.0, 1.0]","[1044.0, 642.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 846.0, 1.0]","[1020.0, 966.0000000000001, 1.0]","[893.9999999999999, 978.0, 0.0]","[1020.0, 1020.0, 0.0]","[912.0, 1020.0, 0.0]","[1002.0, 1080.0, 0.0]","[780.0, 900.0, 0.0]","[936.0, 1044.0, 0.0]","[930.0, 1044.0, 0.0]","[-5.868809241905064, 23.730662722898497, -9.550360763900807]","[1.3253079385579474, -10.092633809907333, -0.8243237416103383]"
120,120,120,120,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000121_RGB.png,"[900.0, 516.0, 1.0]","[918.0, 491.99999999999994, 1.0]","[882.0, 504.0, 1.0]","[954.0, 504.0, 1.0]","[858.0, 522.0, 1.0]","[1038.0, 648.0, 1.0]","[834.0, 648.0, 1.0]","[1092.0, 852.0, 1.0]","[786.0, 828.0, 1.0]","[1002.0, 966.0000000000001, 1.0]","[876.0, 972.0, 1.0]","[1026.0, 978.0, 0.0]","[893.9999999999999, 983.9999999999999, 0.0]","[942.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[-7.261570920903425, 19.05118584766153, -8.887378862181949]","[1.287864729599714, -10.03321921864989, -0.6788318480367678]"
121,121,121,121,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000122_RGB.png,"[893.9999999999999, 516.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[882.0, 504.0, 1.0]","[960.0, 504.0, 1.0]","[858.0, 516.0, 1.0]","[1038.0, 648.0, 1.0]","[834.0, 648.0, 1.0]","[1092.0, 852.0, 1.0]","[792.0, 828.0, 1.0]","[1008.0, 960.0, 1.0]","[882.0, 966.0000000000001, 1.0]","[1008.0, 983.9999999999999, 0.0]","[893.9999999999999, 990.0, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[-8.575846068286832, 14.027070416967543, -8.237215217290048]","[1.9286143959024205, -10.33538783820786, -1.0585449686850004]"
122,122,122,122,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000123_RGB.png,"[912.0, 510.0, 1.0]","[930.0, 491.99999999999994, 1.0]","[893.9999999999999, 498.00000000000006, 1.0]","[960.0, 504.0, 0.0]","[870.0, 510.0, 1.0]","[1038.0, 642.0, 1.0]","[840.0, 642.0, 1.0]","[1092.0, 852.0, 1.0]","[798.0, 834.0, 1.0]","[1002.0, 960.0, 1.0]","[882.0, 966.0000000000001, 1.0]","[1002.0, 983.9999999999999, 0.0]","[888.0, 990.0, 0.0]","[936.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[-9.429355570288001, 9.90108734515917, -7.601858010148031]","[2.569105692491841, -10.5008648839481, -0.7185495625828516]"
123,123,123,123,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000124_RGB.png,"[912.0, 510.0, 1.0]","[936.0, 491.99999999999994, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[966.0, 510.0, 0.0]","[876.0, 510.0, 1.0]","[1044.0, 648.0, 1.0]","[834.0, 642.0, 1.0]","[1092.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1002.0, 966.0000000000001, 1.0]","[888.0, 966.0000000000001, 1.0]","[1014.0, 990.0, 0.0]","[852.0, 983.9999999999999, 0.0]","[936.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[936.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-10.219862918301585, 4.877707892896325, -6.588748592998563]","[3.870060707890059, -11.048293322027657, -0.9723848432805821]"
124,124,124,124,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000125_RGB.png,"[918.0, 510.0, 1.0]","[942.0, 486.0, 1.0]","[900.0, 491.99999999999994, 1.0]","[972.0, 498.00000000000006, 1.0]","[876.0, 510.0, 1.0]","[1044.0, 648.0, 1.0]","[834.0, 642.0, 1.0]","[1092.0, 858.0, 1.0]","[786.0, 834.0, 1.0]","[1008.0, 960.0, 1.0]","[882.0, 972.0, 1.0]","[1008.0, 983.9999999999999, 0.0]","[852.0, 983.9999999999999, 0.0]","[942.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[936.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-10.502608933056747, 1.027777478294214, -5.720942572629145]","[4.294343765966314, -11.278937464186749, -0.7748631126095737]"
125,125,125,125,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000126_RGB.png,"[930.0, 504.0, 1.0]","[954.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[990.0, 504.0, 1.0]","[882.0, 504.0, 0.0]","[1044.0, 648.0, 1.0]","[840.0, 636.0, 1.0]","[1098.0, 858.0, 1.0]","[786.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[888.0, 972.0, 1.0]","[1008.0, 996.0000000000001, 0.0]","[888.0, 996.0000000000001, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[-10.48092836759862, -0.8702949609280817, -5.230414434191593]","[4.311123505404728, -11.307918672630645, -0.5991801648489848]"
126,126,126,126,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000127_RGB.png,"[936.0, 504.0, 1.0]","[954.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[990.0, 504.0, 1.0]","[888.0, 504.0, 0.0]","[1044.0, 648.0, 1.0]","[846.0, 636.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 822.0, 1.0]","[1008.0, 972.0, 1.0]","[882.0, 972.0, 1.0]","[1014.0, 990.0, 1.0]","[888.0, 996.0000000000001, 0.0]","[1026.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[930.0, 1080.0, 0.0]","[-10.14259674209935, -7.460287809718646, -3.4211070153566028]","[3.888206840336181, -11.091418082374556, -0.00010709794711590581]"
127,127,127,127,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000128_RGB.png,"[942.0, 510.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[924.0, 486.0, 1.0]","[996.0000000000001, 516.0, 1.0]","[888.0, 516.0, 0.0]","[1038.0, 654.0, 1.0]","[840.0, 642.0, 1.0]","[1098.0, 858.0, 1.0]","[786.0, 834.0, 1.0]","[1002.0, 972.0, 1.0]","[876.0, 972.0, 1.0]","[1020.0, 996.0000000000001, 0.0]","[893.9999999999999, 1002.0, 0.0]","[936.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[930.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-8.823938919260891, -13.703200335081076, -1.0524725890636144]","[3.513944142822252, -10.918872777832506, 0.6092204910394723]"
128,128,128,128,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000129_RGB.png,"[948.0, 510.0, 1.0]","[972.0, 486.0, 1.0]","[924.0, 486.0, 1.0]","[996.0000000000001, 522.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 660.0, 1.0]","[840.0, 648.0, 1.0]","[1092.0, 858.0, 1.0]","[786.0, 840.0, 1.0]","[996.0000000000001, 966.0000000000001, 1.0]","[876.0, 972.0, 1.0]","[1014.0, 983.9999999999999, 0.0]","[893.9999999999999, 990.0, 0.0]","[930.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[924.0, 1062.0, 0.0]","[-8.555742467037561, -14.326802993871691, -0.7199041587688546]","[3.3714673052947473, -10.854255707240965, 0.8091991427576056]"
129,129,129,129,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000130_RGB.png,"[948.0, 510.0, 1.0]","[972.0, 491.99999999999994, 1.0]","[930.0, 491.99999999999994, 1.0]","[996.0000000000001, 528.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 660.0, 1.0]","[840.0, 648.0, 1.0]","[1092.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[996.0000000000001, 972.0, 1.0]","[882.0, 966.0000000000001, 1.0]","[1008.0, 954.0, 0.0]","[900.0, 1002.0, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[918.0, 1062.0, 0.0]","[-6.63898642414219, -17.49947875144051, 1.37124597068069]","[2.7070109572252954, -10.484726438225433, 2.8427811458493526]"
130,130,130,130,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000131_RGB.png,"[948.0, 510.0, 1.0]","[972.0, 491.99999999999994, 1.0]","[936.0, 491.99999999999994, 1.0]","[1002.0, 528.0, 1.0]","[900.0, 516.0, 1.0]","[1050.0, 666.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 864.0, 1.0]","[786.0, 840.0, 1.0]","[996.0000000000001, 972.0, 1.0]","[882.0, 972.0, 1.0]","[1014.0, 996.0000000000001, 0.0]","[888.0, 1002.0, 0.0]","[936.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[936.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-4.351227145866197, -20.041938584076387, 3.569834186773926]","[2.732673532738854, -10.480249710266651, 2.8095086464934584]"
131,131,131,131,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000132_RGB.png,"[954.0, 510.0, 1.0]","[972.0, 491.99999999999994, 1.0]","[936.0, 491.99999999999994, 1.0]","[1008.0, 528.0, 1.0]","[900.0, 516.0, 1.0]","[1050.0, 666.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 864.0, 1.0]","[786.0, 840.0, 1.0]","[1002.0, 972.0, 1.0]","[888.0, 972.0, 1.0]","[1014.0, 996.0000000000001, 0.0]","[893.9999999999999, 1008.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[-2.3441152760776847, -22.245910400619167, 5.4798408541054915]","[2.208937974474618, -10.172094060845836, 3.4842147880030727]"
132,132,132,132,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000133_RGB.png,"[954.0, 510.0, 1.0]","[984.0, 491.99999999999994, 1.0]","[942.0, 491.99999999999994, 1.0]","[1008.0, 534.0, 1.0]","[900.0, 510.0, 1.0]","[1050.0, 660.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[786.0, 840.0, 1.0]","[996.0000000000001, 966.0000000000001, 1.0]","[882.0, 972.0, 1.0]","[1014.0, 990.0, 0.0]","[893.9999999999999, 996.0000000000001, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[918.0, 1062.0, 0.0]","[-1.7240367299043098, -22.9635243848645, 6.064209077822079]","[2.384931290661553, -10.197227824189833, 3.0834608550204496]"
133,133,133,133,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000134_RGB.png,"[960.0, 510.0, 1.0]","[984.0, 491.99999999999994, 1.0]","[942.0, 491.99999999999994, 1.0]","[1008.0, 534.0, 1.0]","[900.0, 510.0, 1.0]","[1050.0, 660.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[996.0000000000001, 972.0, 0.0]","[882.0, 972.0, 1.0]","[1014.0, 983.9999999999999, 0.0]","[900.0, 996.0000000000001, 0.0]","[924.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[924.0, 1068.0, 0.0]","[912.0, 1068.0, 0.0]","[-0.6730753360359687, -24.406738222766606, 7.28192271763012]","[1.4912131063810756, -9.794493473073544, 4.143115637515041]"
134,134,134,134,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000135_RGB.png,"[966.0, 516.0, 1.0]","[990.0, 491.99999999999994, 1.0]","[948.0, 491.99999999999994, 1.0]","[1014.0, 534.0, 1.0]","[900.0, 516.0, 1.0]","[1056.0, 660.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 852.0, 1.0]","[792.0, 858.0, 1.0]","[1002.0, 966.0000000000001, 1.0]","[888.0, 966.0000000000001, 1.0]","[1008.0, 978.0, 0.0]","[900.0, 996.0000000000001, 0.0]","[936.0, 1074.0, 0.0]","[930.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-0.18583529043944882, -25.298038509147847, 7.939184521936758]","[1.1660363660971231, -9.463253998757459, 5.00749127327418]"
135,135,135,135,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000136_RGB.png,"[966.0, 516.0, 1.0]","[990.0, 498.00000000000006, 1.0]","[948.0, 486.0, 1.0]","[1020.0, 534.0, 1.0]","[906.0, 510.0, 1.0]","[1050.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 852.0, 1.0]","[792.0, 846.0, 1.0]","[1002.0, 972.0, 1.0]","[876.0, 966.0000000000001, 1.0]","[1032.0, 978.0, 1.0]","[893.9999999999999, 990.0, 1.0]","[936.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[0.38307213911197796, -26.134781087678665, 8.658011149920739]","[1.8991126447277318, -9.709181055683738, 4.012800175746944]"
136,136,136,136,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000137_RGB.png,"[966.0, 516.0, 1.0]","[996.0000000000001, 498.00000000000006, 1.0]","[948.0, 491.99999999999994, 1.0]","[1014.0, 534.0, 1.0]","[906.0, 510.0, 1.0]","[1050.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 852.0, 1.0]","[786.0, 840.0, 1.0]","[1002.0, 972.0, 1.0]","[888.0, 966.0000000000001, 1.0]","[1026.0, 983.9999999999999, 0.0]","[888.0, 996.0000000000001, 0.0]","[936.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[912.0, 1068.0, 0.0]","[0.8796973265135276, -26.75764313099709, 9.270309051937502]","[2.2060509947442895, -9.745772838101942, 3.736972610582893]"
